FeatureID	EOSC_1	EOSC_10	EOSC_100	EOSC_102	EOSC_103	EOSC_105	EOSC_106	EOSC_108	EOSC_109	EOSC_111	EOSC_113	EOSC_114	EOSC_115	EOSC_116	EOSC_119	EOSC_12	EOSC_121	EOSC_123	EOSC_124	EOSC_125	EOSC_126	EOSC_128	EOSC_129	EOSC_13	EOSC_130	EOSC_131	EOSC_132	EOSC_133	EOSC_134	EOSC_135	EOSC_136	EOSC_139	EOSC_14	EOSC_140	EOSC_141	EOSC_145	EOSC_146	EOSC_147	EOSC_148	EOSC_149	EOSC_15	EOSC_150	EOSC_151	EOSC_152	EOSC_153	EOSC_154	EOSC_155	EOSC_158	EOSC_16	EOSC_160	EOSC_161	EOSC_162	EOSC_163	EOSC_164	EOSC_165	EOSC_166	EOSC_167	EOSC_168	EOSC_169	EOSC_17	EOSC_170	EOSC_171	EOSC_175	EOSC_176	EOSC_177	EOSC_179	EOSC_180	EOSC_182	EOSC_183	EOSC_184	EOSC_185	EOSC_187	EOSC_188	EOSC_189	EOSC_190	EOSC_191	EOSC_192	EOSC_194	EOSC_195	EOSC_197	EOSC_198	EOSC_199	EOSC_2	EOSC_20	EOSC_202	EOSC_204	EOSC_206	EOSC_207	EOSC_208	EOSC_21	EOSC_210	EOSC_212	EOSC_213	EOSC_215	EOSC_218	EOSC_219	EOSC_220	EOSC_221	EOSC_222	EOSC_223	EOSC_225	EOSC_226	EOSC_227	EOSC_228	EOSC_23	EOSC_230	EOSC_231	EOSC_232	EOSC_233	EOSC_234	EOSC_235	EOSC_236	EOSC_237	EOSC_238	EOSC_239	EOSC_24	EOSC_241	EOSC_242	EOSC_243	EOSC_244	EOSC_245	EOSC_246	EOSC_247	EOSC_248	EOSC_249	EOSC_250	EOSC_251	EOSC_252	EOSC_254	EOSC_255	EOSC_256	EOSC_258	EOSC_259	EOSC_26	EOSC_260	EOSC_261	EOSC_262	EOSC_263	EOSC_264	EOSC_265	EOSC_266	EOSC_267	EOSC_268	EOSC_269	EOSC_27	EOSC_271	EOSC_272	EOSC_273	EOSC_274	EOSC_276	EOSC_277	EOSC_28	EOSC_281	EOSC_283	EOSC_284	EOSC_285	EOSC_286	EOSC_29	EOSC_3	EOSC_30	EOSC_31	EOSC_32	EOSC_33	EOSC_34	EOSC_35	EOSC_36	EOSC_37	EOSC_38	EOSC_39	EOSC_4	EOSC_42	EOSC_43	EOSC_45	EOSC_46	EOSC_47	EOSC_48	EOSC_5	EOSC_50	EOSC_51	EOSC_53	EOSC_54	EOSC_55	EOSC_56	EOSC_57	EOSC_59	EOSC_6	EOSC_60	EOSC_61	EOSC_65	EOSC_67	EOSC_68	EOSC_69	EOSC_7	EOSC_71	EOSC_72	EOSC_75	EOSC_76	EOSC_77	EOSC_78	EOSC_80	EOSC_81	EOSC_82	EOSC_85	EOSC_86	EOSC_90	EOSC_91	EOSC_92	EOSC_93	EOSC_95	EOSC_97	EOSC_99
Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Pantoea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pasteurellaceae; Actinobacillus	335	0	120	56	264	0	12905	137	0	3016	0	0	1442	0	268	9	0	567	125	0	230	2500	0	27	903	535	51	0	64	0	10	0	109	0	0	49	0	440	0	61	0	49	0	28	15	0	1567	0	0	0	13	0	41	0	1608	0	0	0	0	0	1434	0	0	347	0	237	0	215	19	0	175	0	0	131	0	0	454	606	0	347	48	425	0	0	0	23	113	184	609	449	0	765	0	0	0	228	206	0	52	33	0	35	0	0	0	55	0	458	0	0	0	0	0	128	0	150	22	0	29	0	23	41	0	0	0	11	0	0	10	60	70	0	0	777	87	0	54	40	4	12	0	0	0	0	275	0	22	0	279	0	0	0	0	0	241	0	0	0	267	704	981	117	0	0	366	48	0	443	316	95	56	41	0	0	0	283	0	278	221	35	30	0	0	0	685	921	778	0	0	0	24	322	0	0	0	145	177	83	26	0	0	1745	103	5431	0	1056	32	65	62	0	0
Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pasteurellaceae; Aggregatibacter	3418	0	680	943	124	137	2281	4072	0	647	0	90	19077	1934	3915	6620	346	268	12214	631	1037	17226	25	15057	15435	20050	103	2419	117	0	3522	1374	1581	0	9405	2507	0	34527	4013	1357	1546	24349	3061	1130	11321	355	547	133	468	602	778	3767	3227	4009	776	363	3247	250	440	99	299	724	968	678	408	5524	3345	2889	697	3547	3324	648	874	23603	1785	9202	3543	11539	3834	187	55	7808	155	0	640	5045	2941	197	10815	4062	4632	3107	3403	312	3250	1195	1278	6235	1651	362	36	73	196	8117	2832	2583	1262	5484	158	18	562	6105	161	2876	981	9956	197	0	8056	385	2182	3785	1882	1461	1335	1195	149	313	339	2630	3218	1754	9082	2920	1149	143	4714	5506	678	5122	44	319	33	839	1364	31	572	4840	3577	953	860	1182	1628	1657	1435	5246	908	1236	2682	1347	30767	190	4619	1218	28	2165	6475	621	122	1387	2086	1924	1953	27	0	253	0	2897	828	0	473	977	162	636	3661	308	94	0	2700	1332	8640	339	4	89	333	1554	6750	729	43	85	2991	8773	0	6214	0	0	1932	153	0	0	223
Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pasteurellaceae; Conservatibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pasteurellaceae; Haemophilus	2099	0	3040	2366	16859	4625	2537	17464	0	6866	1640	402	10092	15275	7670	9081	1310	1346	18295	765	18129	25842	1262	10681	6403	6834	172	1138	23284	28724	3663	1799	4698	681	6242	2929	6	76982	8169	3260	13169	11985	5688	2213	3487	658	2017	719	1426	1000	565	5957	2273	7805	2078	962	7194	1808	2424	1619	7251	6279	6662	2551	3297	15323	9192	8801	6217	8218	5608	1722	9090	11996	2737	14953	16347	12100	8348	3129	470	8013	27	6721	4767	13655	6498	2348	11179	2932	8675	12882	3188	6869	6346	3262	3939	8816	7453	2532	2053	1802	1175	12480	22678	13420	8687	9224	8887	280	6070	8589	2091	17087	6542	19231	16189	1375	9850	522	7525	11195	6573	5264	4319	3127	1118	2717	4885	9465	11395	12279	20043	6649	15538	1242	6158	4830	730	5063	1668	8186	21	2243	2442	283	1347	10990	5945	5199	5380	2711	3793	4410	10289	27715	2285	2914	3018	2332	33370	532	8531	5226	3549	9839	3635	23895	3280	3223	18153	12202	456	4139	0	2784	12940	6403	4557	0	781	4111	1623	1146	14010	2833	751	4555	1130	4472	12499	2463	2576	3808	665	1059	7975	210	567	3181	4603	10458	117	5010	499	3683	3185	2134	295	0	65
Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pasteurellaceae; NA	0	0	0	0	0	0	0	174	0	0	0	0	26	146	11	11	0	0	4	0	0	39	0	46	17	49	6	0	144	0	2	58	0	0	194	0	0	52	38	0	3	0	2	0	0	2	22	0	0	12	0	0	0	0	29	0	0	0	0	0	0	0	0	123	2	111	122	30	0	0	0	0	38	54	0	0	0	66	0	0	0	46	0	0	0	132	0	0	60	0	0	0	0	0	0	0	0	72	14	0	0	0	0	17	0	0	0	24	0	0	0	12	0	0	0	28	0	0	42	0	5	30	0	0	0	0	0	0	18	0	0	0	0	53	58	0	90	2	0	46	0	0	0	0	0	0	0	0	0	50	0	0	23	0	39	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	34	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	14	0	0	0	0	0	0	0	0	0	18	0	0	31	0	0	2	0	0	0	0
Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pasteurellaceae; Rodentibacter	26	0	0	0	34	0	24	182	0	206	0	0	0	0	0	14	23	9	1457	0	221	0	0	36	0	0	0	16	572	0	0	0	0	0	365	0	0	63	0	0	0	0	104	0	0	0	0	0	0	0	0	0	53	173	0	0	0	0	19	0	28	0	14	24	0	0	27	0	0	33	62	0	0	59	0	27	0	45	0	28	0	33	28	0	0	45	0	0	0	55	0	0	19	11	0	0	0	88	24	0	0	0	30	242	91	186	42	0	0	0	0	225	0	146	55	41	0	0	0	0	0	27	50	0	27	48	0	0	0	0	0	0	0	0	16	0	0	32	0	31	0	0	0	0	0	0	0	49	42	0	0	93	35	20	0	148	0	67	13	62	146	0	0	0	0	33	65	235	0	0	410	126	73	0	0	23	0	147	36	0	0	0	0	0	0	0	0	0	15	143	127	0	0	0	12	40	42	0	0	0	29	0	0	42	0	0	767	0	0	0	0
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria Incertae Sedis; Unknown Family; Acidibacter	0	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	2	0	0	0	10	0	0	0	6	0	2	0	0	3	0	0	0	6	3	0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	4	0	0	12	0	0	0	0	0	0	0	5	16	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	18	0	0	0	6	0	0	0	0	4	0	0	0	0	44	0	0	13	0	0	0	0	0	0	0	0	0	0	0	6	16	0	0	3	20	0	0	0	0	28	0	0	0
Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter	0	7	12	0	0	0	29	42	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	15	13	0	0	3	11	0	0	0	0	87	0	0	0	0	0	0	11	0	0	0	0	0	0	4	0	3	0	0	0	5	0	0	0	14	5	0	0	0	14	20	7	4	0	9	19	0	0	18	5	0	0	0	0	0	0	0	0	0	29	0	0	0	0	6	0	0	5	0	0	0	0	26	0	0	0	0	23	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	14	0	0	0	9	0	0	0	0	6	8	0	0	0	0	0	0	30	0	0	0	0	0	9	0	0	0	5	2	11	10	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	7	0	0	11	0	0	11	0	10	38	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	5	0	0	14	24	0	11	0	0	0	0	0	0	0
Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Enhydrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Faucicola	0	0	6	0	0	0	0	271	0	0	0	0	0	0	135	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1882	53	0	359	0	0	0	53	0	0	0	0	4	16	0	0	0	71	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	701	79	0	0	0	0	92	0	175	0	88	60	0	0	42	0	0	0	0	75	0	65	0	27	87	0	5	7	6	0	0	0	0	0	0	0	27	0	206	0	72	0	0	0	10	0	115	0	11	0	0	103	3	3	14	31	8	0	0	194	513	21	20	24	0	9	0	80	0	0	7	0	26	40	96	0	0	109	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	18	7	0	0	0	0	0	551	0	0	0	4	0	53	17	0	0	0	0	0	0	0	0	0	0	0	11	27	0	0	16	0	0	21	0	0	0	0	0	0	0
Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Moraxella	0	0	701	24	0	0	0	0	0	17	0	0	1119	82	36	0	0	0	24	0	0	6723	2	328	979	533	21	68	0	0	0	0	1080	0	890	1074	0	232	1361	0	0	1919	0	0	446	89	0	0	168	131	0	1116	0	0	0	24	314	0	0	0	26	44	651	90	329	1556	736	41	0	11	189	0	391	10126	16	8965	1159	433	857	21	0	200	0	0	40	1150	0	5	388	1853	6	51	0	12	0	28	14	24	0	26	0	0	0	2640	0	0	0	2705	0	0	0	1379	132	0	0	16468	0	0	13260	670	0	0	440	254	913	429	84	73	0	1419	1261	451	1053	0	417	0	695	779	51	312	160	508	0	41	0	0	5	0	151	922	63	0	145	0	25	474	62	0	241	6781	9	26	0	0	0	501	3925	0	83	0	24	114	97	0	0	0	0	1903	0	0	0	46	0	3	647	0	0	0	0	193	1117	0	25	0	0	0	556	91	0	0	1421	30200	0	2642	0	0	98	0	879	0	0
Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Psychrobacter	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas	17	0	0	0	0	12	0	0	71	32	0	30	0	26	0	0	13	0	0	14	12	0	0	0	3	9	0	0	8	0	0	43	0	21	0	0	0	6	0	0	6	0	0	11	0	0	5	0	0	25	0	0	5	4	0	0	0	16	4	5	0	0	10	0	0	0	0	21	0	2	0	0	0	2	0	2	0	0	3	0	0	0	9	0	0	0	4	7	0	0	0	22	21	0	0	0	22	0	4	0	0	0	0	17	0	6	2	21	0	0	0	0	0	29	0	0	0	0	0	0	6	14	0	2	26	0	0	0	0	0	22	0	0	0	20	0	4	0	0	10	0	0	0	0	0	0	0	0	0	28	8	0	0	0	0	0	0	8	20	0	0	15	0	0	2	0	0	0	0	0	0	0	0	0	3	17	0	0	9	36	0	0	0	0	0	0	0	3	0	10	0	0	0	0	8	0	6	36	0	19	0	0	0	12	22	0	7	0	54	5	0
Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Stenotrophomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Thermomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Bacteria; Proteobacteria; NA; NA; NA; NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	49	0	0	0	46	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	34	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Spirochaetota; Leptospirae; Leptospirales; Leptospiraceae; Rs-H88 termite group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Spirochaetota; MVP-15; NA; NA; NA	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	15	0	8	13	0	0	90	126	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Spirochaetota; Spirochaetia; Spirochaetales; Spirochaetaceae; NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	132	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	67	0	0	0	60	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	11	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	17	0	0	0	0	0	19	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Spirochaetota; Spirochaetia; Spirochaetales; Spirochaetaceae; Sediminispirochaeta	0	0	0	0	0	0	157	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	100	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	3	19	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Spirochaetota; Spirochaetia; Spirochaetales; Spirochaetaceae; Sphaerochaeta	0	0	13	1761	0	0	134	0	0	5	0	0	85	0	0	0	0	0	0	0	0	7	0	0	132	81	374	5	0	93	16	0	34	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	12	0	0	13	0	0	0	0	0	0	0	0	0	0	0	105	44	0	0	77	102	0	0	0	0	0	0	0	24	0	33	0	230	0	0	0	19	0	11	0	0	0	0	0	0	30	15	0	0	3	59	0	0	0	0	0	0	3	0	0	0	164	3	0	0	0	7	0	0	10	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	3	0	0	0	0	677	14	0	47	0	75	0	12	0	0	0	30	0	7	0	0	0	4	0	0	0	0	20	0	0	0	0	0
Bacteria; Spirochaetota; Spirochaetia; Spirochaetales; Spirochaetaceae; Treponema	37	186	1092	5902	0	0	2756	827	61	91	8	508	22807	1629	1786	2436	383	81	2882	131	206	112	66	368	18252	8287	4016	115	0	94	113	36	310	0	760	1109	0	1444	2426	932	78	748	376	647	15	168	3173	11	113	64	4031	3358	17363	546	3623	96	1086	74	127	187	1263	57	3942	1562	2182	3656	851	789	555	6242	8582	103	205	2266	238	6896	5552	4392	3533	585	22	2918	487	0	257	1227	1678	46	4595	88	23580	4594	1537	1326	16562	901	683	4041	71	515	455	70	20	3206	22	91	2273	6101	59	84	50	3203	50	227	1412	8162	35	78	2283	29	3162	4682	2968	2461	4640	2527	58	123	94	623	625	303	189	58	1224	0	4714	972	111	666	1019	4871	0	266	414	58	187	9620	9494	460	107	708	6456	8436	1370	2309	4200	1235	131	718	2072	26	39	5150	0	383	641	309	22	289	412	1890	2434	810	0	21	3	902	2104	180	0	178	0	3069	3270	202	353	8	663	753	5526	60	19	79	731	71	5757	657	93	0	1735	617	86	1647	0	168	174	35	0	13	218
Bacteria; Synergistota; Synergistia; Synergistales; Synergistaceae; Candidatus Tammella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Synergistota; Synergistia; Synergistales; Synergistaceae; Fretibacterium	0	5	96	276	3	0	137	6	0	0	2	32	209	14	179	109	32	0	32	0	31	8	4	48	203	147	161	0	0	57	10	0	16	0	67	2	0	50	97	49	0	7	2	39	0	13	390	0	9	0	57	68	265	6	498	0	95	0	6	0	43	0	70	258	36	114	4	107	52	119	397	0	21	103	99	116	861	70	160	47	6	44	34	0	0	16	120	0	84	51	1272	691	118	296	881	73	109	354	0	34	0	0	7	98	0	54	65	301	69	0	0	160	0	33	39	261	112	38	16	0	225	397	297	171	690	917	0	0	4	29	9	0	152	0	14	0	161	50	0	59	25	91	0	0	129	0	0	124	678	0	0	40	481	293	133	76	271	0	0	0	6	0	17	331	0	0	4	118	0	0	6	20	238	135	0	0	0	49	69	19	0	16	0	524	138	10	28	0	232	33	68	45	0	115	24	0	413	12	0	0	48	0	0	36	0	2	7	0	0	0	4
